GroupCode,GroupName,CountryCode,CountryName,
PRE,Pre-demographic dividend,TZA,Tanzania,Lower middle income
PRE,Pre-demographic dividend,TLS,Timor-Leste,Lower middle income
PRE,Pre-demographic dividend,TGO,Togo,Low income
PRE,Pre-demographic dividend,UGA,Uganda,Low income
PRE,Pre-demographic dividend,ZMB,Zambia,Lower middle income
PSS,Pacific island small states,FJI,Fiji,Upper middle income
PSS,Pacific island small states,KIR,Kiribati,Lower middle income
PSS,Pacific island small states,MHL,Marshall Islands,Upper middle income
PSS,Pacific island small states,FSM,"Micronesia, Fed. Sts.",Lower middle income
PSS,Pacific island small states,NRU,Nauru,High income
PSS,Pacific island small states,PLW,Palau,Upper middle income
PSS,Pacific island small states,WSM,Samoa,Lower middle income
PSS,Pacific island small states,SLB,Solomon Islands,Lower middle income
PSS,Pacific island small states,TON,Tonga,Upper middle income
PSS,Pacific island small states,TUV,Tuvalu,Upper middle income
PSS,Pacific island small states,VUT,Vanuatu,Lower middle income
PST,Post-demographic dividend,ATG,Antigua and Barbuda,High income
PST,Post-demographic dividend,AUS,Australia,High income
PST,Post-demographic dividend,AUT,Austria,High income
PST,Post-demographic dividend,BRB,Barbados,High income
PST,Post-demographic dividend,BLR,Belarus,Upper middle income
PST,Post-demographic dividend,BEL,Belgium,High income
PST,Post-demographic dividend,BIH,Bosnia and Herzegovina,Upper middle income
PST,Post-demographic dividend,BGR,Bulgaria,Upper middle income
PST,Post-demographic dividend,CAN,Canada,High income
PST,Post-demographic dividend,HRV,Croatia,High income
PST,Post-demographic dividend,CUB,Cuba,Upper middle income
PST,Post-demographic dividend,CZE,Czechia,High income
PST,Post-demographic dividend,DNK,Denmark,High income
PST,Post-demographic dividend,FIN,Finland,High income
PST,Post-demographic dividend,FRA,France,High income
PST,Post-demographic dividend,DEU,Germany,High income
PST,Post-demographic dividend,GRC,Greece,High income
PST,Post-demographic dividend,HKG,"Hong Kong SAR, China",High income
PST,Post-demographic dividend,HUN,Hungary,High income
PST,Post-demographic dividend,ITA,Italy,High income
PST,Post-demographic dividend,JPN,Japan,High income
PST,Post-demographic dividend,KOR,"Korea, Rep.",High income
PST,Post-demographic dividend,LTU,Lithuania,High income
PST,Post-demographic dividend,LUX,Luxembourg,High income
PST,Post-demographic dividend,MAC,"Macao SAR, China",High income
PST,Post-demographic dividend,MLT,Malta,High income
PST,Post-demographic dividend,NLD,Netherlands,High income
PST,Post-demographic dividend,NZL,New Zealand,High income
PST,Post-demographic dividend,NOR,Norway,High income
PST,Post-demographic dividend,PRT,Portugal,High income
PST,Post-demographic dividend,SGP,Singapore,High income
PST,Post-demographic dividend,SVN,Slovenia,High income
PST,Post-demographic dividend,ESP,Spain,High income
PST,Post-demographic dividend,SWE,Sweden,High income
PST,Post-demographic dividend,CHE,Switzerland,High income
PST,Post-demographic dividend,UKR,Ukraine,Lower middle income
PST,Post-demographic dividend,GBR,United Kingdom,High income
PST,Post-demographic dividend,USA,United States,High income
SAS,South Asia,AFG,Afghanistan,Low income
SAS,South Asia,BGD,Bangladesh,Lower middle income
SAS,South Asia,BTN,Bhutan,Lower middle income
SAS,South Asia,IND,India,Lower middle income
SAS,South Asia,MDV,Maldives,Upper middle income
SAS,South Asia,NPL,Nepal,Lower middle income
SAS,South Asia,PAK,Pakistan,Lower middle income
SAS,South Asia,LKA,Sri Lanka,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),AGO,Angola,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),BEN,Benin,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),BWA,Botswana,Upper middle income
SSA,Sub-Saharan Africa (excluding high income),BFA,Burkina Faso,Low income
SSA,Sub-Saharan Africa (excluding high income),BDI,Burundi,Low income
SSA,Sub-Saharan Africa (excluding high income),CPV,Cabo Verde,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),CMR,Cameroon,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),CAF,Central African Republic,Low income
SSA,Sub-Saharan Africa (excluding high income),TCD,Chad,Low income
SSA,Sub-Saharan Africa (excluding high income),COM,Comoros,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),COD,"Congo, Dem. Rep.",Low income
SSA,Sub-Saharan Africa (excluding high income),COG,"Congo, Rep.",Lower middle income
SSA,Sub-Saharan Africa (excluding high income),CIV,Côte d’Ivoire,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),GNQ,Equatorial Guinea,Upper middle income
SSA,Sub-Saharan Africa (excluding high income),ERI,Eritrea,Low income
SSA,Sub-Saharan Africa (excluding high income),SWZ,Eswatini,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),ETH,Ethiopia,Low income
SSA,Sub-Saharan Africa (excluding high income),GAB,Gabon,Upper middle income
SSA,Sub-Saharan Africa (excluding high income),GMB,"Gambia, The",Low income
SSA,Sub-Saharan Africa (excluding high income),GHA,Ghana,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),GIN,Guinea,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),GNB,Guinea-Bissau,Low income
SSA,Sub-Saharan Africa (excluding high income),KEN,Kenya,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),LSO,Lesotho,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),LBR,Liberia,Low income
SSA,Sub-Saharan Africa (excluding high income),MDG,Madagascar,Low income
SSA,Sub-Saharan Africa (excluding high income),MWI,Malawi,Low income
SSA,Sub-Saharan Africa (excluding high income),MLI,Mali,Low income
SSA,Sub-Saharan Africa (excluding high income),MRT,Mauritania,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),MUS,Mauritius,Upper middle income
SSA,Sub-Saharan Africa (excluding high income),MOZ,Mozambique,Low income
SSA,Sub-Saharan Africa (excluding high income),NAM,Namibia,Upper middle income
SSA,Sub-Saharan Africa (excluding high income),NER,Niger,Low income
SSA,Sub-Saharan Africa (excluding high income),NGA,Nigeria,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),RWA,Rwanda,Low income
SSA,Sub-Saharan Africa (excluding high income),STP,São Tomé and Príncipe,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),SEN,Senegal,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),SLE,Sierra Leone,Low income
SSA,Sub-Saharan Africa (excluding high income),SOM,Somalia,Low income
SSA,Sub-Saharan Africa (excluding high income),ZAF,South Africa,Upper middle income
SSA,Sub-Saharan Africa (excluding high income),SSD,South Sudan,Low income
SSA,Sub-Saharan Africa (excluding high income),SDN,Sudan,Low income
SSA,Sub-Saharan Africa (excluding high income),TZA,Tanzania,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),TGO,Togo,Low income
SSA,Sub-Saharan Africa (excluding high income),UGA,Uganda,Low income
SSA,Sub-Saharan Africa (excluding high income),ZMB,Zambia,Lower middle income
SSA,Sub-Saharan Africa (excluding high income),ZWE,Zimbabwe,Lower middle income
SSF,Sub-Saharan Africa,AGO,Angola,Lower middle income
SSF,Sub-Saharan Africa,BEN,Benin,Lower middle income
SSF,Sub-Saharan Africa,BWA,Botswana,Upper middle income
SSF,Sub-Saharan Africa,BFA,Burkina Faso,Low income
SSF,Sub-Saharan Africa,BDI,Burundi,Low income
SSF,Sub-Saharan Africa,CPV,Cabo Verde,Lower middle income
SSF,Sub-Saharan Africa,CMR,Cameroon,Lower middle income
SSF,Sub-Saharan Africa,CAF,Central African Republic,Low income
SSF,Sub-Saharan Africa,TCD,Chad,Low income
SSF,Sub-Saharan Africa,COM,Comoros,Lower middle income
SSF,Sub-Saharan Africa,COD,"Congo, Dem. Rep.",Low income
SSF,Sub-Saharan Africa,COG,"Congo, Rep.",Lower middle income
SSF,Sub-Saharan Africa,CIV,Côte d’Ivoire,Lower middle income
SSF,Sub-Saharan Africa,GNQ,Equatorial Guinea,Upper middle income
SSF,Sub-Saharan Africa,ERI,Eritrea,Low income
SSF,Sub-Saharan Africa,SWZ,Eswatini,Lower middle income
SSF,Sub-Saharan Africa,ETH,Ethiopia,Low income
SSF,Sub-Saharan Africa,GAB,Gabon,Upper middle income
SSF,Sub-Saharan Africa,GMB,"Gambia, The",Low income
SSF,Sub-Saharan Africa,GHA,Ghana,Lower middle income
SSF,Sub-Saharan Africa,GIN,Guinea,Lower middle income
SSF,Sub-Saharan Africa,GNB,Guinea-Bissau,Low income
SSF,Sub-Saharan Africa,KEN,Kenya,Lower middle income
SSF,Sub-Saharan Africa,LSO,Lesotho,Lower middle income
SSF,Sub-Saharan Africa,LBR,Liberia,Low income
SSF,Sub-Saharan Africa,MDG,Madagascar,Low income
SSF,Sub-Saharan Africa,MWI,Malawi,Low income
SSF,Sub-Saharan Africa,MLI,Mali,Low income
SSF,Sub-Saharan Africa,MRT,Mauritania,Lower middle income
SSF,Sub-Saharan Africa,MUS,Mauritius,Upper middle income
SSF,Sub-Saharan Africa,MOZ,Mozambique,Low income
SSF,Sub-Saharan Africa,NAM,Namibia,Upper middle income
SSF,Sub-Saharan Africa,NER,Niger,Low income
SSF,Sub-Saharan Africa,NGA,Nigeria,Lower middle income
SSF,Sub-Saharan Africa,RWA,Rwanda,Low income
SSF,Sub-Saharan Africa,STP,São Tomé and Príncipe,Lower middle income
SSF,Sub-Saharan Africa,SEN,Senegal,Lower middle income
SSF,Sub-Saharan Africa,SYC,Seychelles,High income
SSF,Sub-Saharan Africa,SLE,Sierra Leone,Low income
SSF,Sub-Saharan Africa,SOM,Somalia,Low income
SSF,Sub-Saharan Africa,ZAF,South Africa,Upper middle income
SSF,Sub-Saharan Africa,SSD,South Sudan,Low income
SSF,Sub-Saharan Africa,SDN,Sudan,Low income
SSF,Sub-Saharan Africa,TZA,Tanzania,Lower middle income
SSF,Sub-Saharan Africa,TGO,Togo,Low income
SSF,Sub-Saharan Africa,UGA,Uganda,Low income
SSF,Sub-Saharan Africa,ZMB,Zambia,Lower middle income
SSF,Sub-Saharan Africa,ZWE,Zimbabwe,Lower middle income
SST,Small states,ATG,Antigua and Barbuda,High income
SST,Small states,BHS,"Bahamas, The",High income
SST,Small states,BHR,Bahrain,High income
SST,Small states,BRB,Barbados,High income
SST,Small states,BLZ,Belize,Upper middle income
SST,Small states,BTN,Bhutan,Lower middle income
SST,Small states,BWA,Botswana,Upper middle income
SST,Small states,BRN,Brunei Darussalam,High income
SST,Small states,CPV,Cabo Verde,Lower middle income
SST,Small states,COM,Comoros,Lower middle income
SST,Small states,CYP,Cyprus,High income
SST,Small states,DJI,Djibouti,Lower middle income
SST,Small states,DMA,Dominica,Upper middle income
SST,Small states,GNQ,Equatorial Guinea,Upper middle income
SST,Small states,EST,Estonia,High income
SST,Small states,SWZ,Eswatini,Lower middle income
SST,Small states,FJI,Fiji,Upper middle income
SST,Small states,GAB,Gabon,Upper middle income
SST,Small states,GMB,"Gambia, The",Low income
SST,Small states,GRD,Grenada,Upper middle income
SST,Small states,GNB,Guinea-Bissau,Low income
SST,Small states,GUY,Guyana,High income
SST,Small states,ISL,Iceland,High income
SST,Small states,JAM,Jamaica,Upper middle income
SST,Small states,KIR,Kiribati,Lower middle income
SST,Small states,LSO,Lesotho,Lower middle income
SST,Small states,MDV,Maldives,Upper middle income
SST,Small states,MLT,Malta,High income
SST,Small states,MHL,Marshall Islands,Upper middle income
SST,Small states,MUS,Mauritius,Upper middle income
SST,Small states,FSM,"Micronesia, Fed. Sts.",Lower middle income
SST,Small states,MNE,Montenegro,Upper middle income
SST,Small states,NAM,Namibia,Upper middle income
SST,Small states,NRU,Nauru,High income
SST,Small states,PLW,Palau,Upper middle income
SST,Small states,QAT,Qatar,High income
SST,Small states,WSM,Samoa,Lower middle income
SST,Small states,SMR,San Marino,High income
SST,Small states,STP,São Tomé and Príncipe,Lower middle income
SST,Small states,SYC,Seychelles,High income
SST,Small states,SLB,Solomon Islands,Lower middle income
SST,Small states,KNA,St. Kitts and Nevis,High income
SST,Small states,LCA,St. Lucia,Upper middle income
SST,Small states,VCT,St. Vincent and the Grenadines,Upper middle income
SST,Small states,SUR,Suriname,Upper middle income
SST,Small states,TLS,Timor-Leste,Lower middle income
SST,Small states,TON,Tonga,Upper middle income
SST,Small states,TTO,Trinidad and Tobago,High income
SST,Small states,TUV,Tuvalu,Upper middle income
SST,Small states,VUT,Vanuatu,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),KHM,Cambodia,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),CHN,China,Upper middle income
TEA,East Asia & Pacific (IDA & IBRD),FJI,Fiji,Upper middle income
TEA,East Asia & Pacific (IDA & IBRD),IDN,Indonesia,Upper middle income
TEA,East Asia & Pacific (IDA & IBRD),KIR,Kiribati,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),LAO,Lao PDR,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),MYS,Malaysia,Upper middle income
TEA,East Asia & Pacific (IDA & IBRD),MHL,Marshall Islands,Upper middle income
TEA,East Asia & Pacific (IDA & IBRD),FSM,"Micronesia, Fed. Sts.",Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),MNG,Mongolia,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),MMR,Myanmar,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),NRU,Nauru,High income
TEA,East Asia & Pacific (IDA & IBRD),PLW,Palau,Upper middle income
TEA,East Asia & Pacific (IDA & IBRD),PNG,Papua New Guinea,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),PHL,Philippines,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),WSM,Samoa,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),SLB,Solomon Islands,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),THA,Thailand,Upper middle income
TEA,East Asia & Pacific (IDA & IBRD),TLS,Timor-Leste,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),TON,Tonga,Upper middle income
TEA,East Asia & Pacific (IDA & IBRD),TUV,Tuvalu,Upper middle income
TEA,East Asia & Pacific (IDA & IBRD),VUT,Vanuatu,Lower middle income
TEA,East Asia & Pacific (IDA & IBRD),VNM,Vietnam,Lower middle income
TEC,Europe & Central Asia (IDA & IBRD),ALB,Albania,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),ARM,Armenia,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),AZE,Azerbaijan,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),BLR,Belarus,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),BIH,Bosnia and Herzegovina,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),BGR,Bulgaria,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),HRV,Croatia,High income
TEC,Europe & Central Asia (IDA & IBRD),GEO,Georgia,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),KAZ,Kazakhstan,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),XKX,Kosovo,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),KGZ,Kyrgyz Republic,Lower middle income
TEC,Europe & Central Asia (IDA & IBRD),MDA,Moldova,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),MNE,Montenegro,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),MKD,North Macedonia,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),POL,Poland,High income
TEC,Europe & Central Asia (IDA & IBRD),ROU,Romania,High income
TEC,Europe & Central Asia (IDA & IBRD),RUS,Russian Federation,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),SRB,Serbia,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),TJK,Tajikistan,Lower middle income
TEC,Europe & Central Asia (IDA & IBRD),TUR,Türkiye,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),TKM,Turkmenistan,Upper middle income
TEC,Europe & Central Asia (IDA & IBRD),UKR,Ukraine,Lower middle income
TEC,Europe & Central Asia (IDA & IBRD),UZB,Uzbekistan,Lower middle income
TLA,Latin America & Caribbean (IDA & IBRD),ATG,Antigua and Barbuda,High income
TLA,Latin America & Caribbean (IDA & IBRD),ARG,Argentina,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),BLZ,Belize,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),BOL,Bolivia,Lower middle income
TLA,Latin America & Caribbean (IDA & IBRD),BRA,Brazil,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),CHL,Chile,High income
TLA,Latin America & Caribbean (IDA & IBRD),COL,Colombia,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),CRI,Costa Rica,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),DMA,Dominica,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),DOM,Dominican Republic,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),ECU,Ecuador,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),SLV,El Salvador,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),GRD,Grenada,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),GTM,Guatemala,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),GUY,Guyana,High income
TLA,Latin America & Caribbean (IDA & IBRD),HTI,Haiti,Lower middle income
TLA,Latin America & Caribbean (IDA & IBRD),HND,Honduras,Lower middle income
TLA,Latin America & Caribbean (IDA & IBRD),JAM,Jamaica,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),MEX,Mexico,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),NIC,Nicaragua,Lower middle income
TLA,Latin America & Caribbean (IDA & IBRD),PAN,Panama,High income
TLA,Latin America & Caribbean (IDA & IBRD),PRY,Paraguay,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),PER,Peru,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),KNA,St. Kitts and Nevis,High income
TLA,Latin America & Caribbean (IDA & IBRD),LCA,St. Lucia,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),VCT,St. Vincent and the Grenadines,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),SUR,Suriname,Upper middle income
TLA,Latin America & Caribbean (IDA & IBRD),TTO,Trinidad and Tobago,High income
TLA,Latin America & Caribbean (IDA & IBRD),URY,Uruguay,High income
TLA,Latin America & Caribbean (IDA & IBRD),VEN,"Venezuela, RB",0
TMN,Middle East & North Africa (IDA & IBRD),DZA,Algeria,Lower middle income
TMN,Middle East & North Africa (IDA & IBRD),DJI,Djibouti,Lower middle income
TMN,Middle East & North Africa (IDA & IBRD),EGY,"Egypt, Arab Rep.",Lower middle income
TMN,Middle East & North Africa (IDA & IBRD),IRN,"Iran, Islamic Rep.",Lower middle income
TMN,Middle East & North Africa (IDA & IBRD),IRQ,Iraq,Upper middle income
TMN,Middle East & North Africa (IDA & IBRD),JOR,Jordan,Lower middle income
TMN,Middle East & North Africa (IDA & IBRD),LBN,Lebanon,Lower middle income
TMN,Middle East & North Africa (IDA & IBRD),LBY,Libya,Upper middle income
TMN,Middle East & North Africa (IDA & IBRD),MAR,Morocco,Lower middle income
TMN,Middle East & North Africa (IDA & IBRD),SYR,Syrian Arab Republic,Low income
TMN,Middle East & North Africa (IDA & IBRD),TUN,Tunisia,Lower middle income
TMN,Middle East & North Africa (IDA & IBRD),YEM,"Yemen, Rep.",Low income
TSA,South Asia (IDA & IBRD),AFG,Afghanistan,Low income
TSA,South Asia (IDA & IBRD),BGD,Bangladesh,Lower middle income
TSA,South Asia (IDA & IBRD),BTN,Bhutan,Lower middle income
TSA,South Asia (IDA & IBRD),IND,India,Lower middle income
TSA,South Asia (IDA & IBRD),MDV,Maldives,Upper middle income
TSA,South Asia (IDA & IBRD),NPL,Nepal,Lower middle income
TSA,South Asia (IDA & IBRD),PAK,Pakistan,Lower middle income
TSA,South Asia (IDA & IBRD),LKA,Sri Lanka,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),AGO,Angola,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),BEN,Benin,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),BWA,Botswana,Upper middle income
TSS,Sub-Saharan Africa (IDA & IBRD),BFA,Burkina Faso,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),BDI,Burundi,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),CPV,Cabo Verde,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),CMR,Cameroon,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),CAF,Central African Republic,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),TCD,Chad,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),COM,Comoros,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),COD,"Congo, Dem. Rep.",Low income
TSS,Sub-Saharan Africa (IDA & IBRD),COG,"Congo, Rep.",Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),CIV,Côte d’Ivoire,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),GNQ,Equatorial Guinea,Upper middle income
TSS,Sub-Saharan Africa (IDA & IBRD),ERI,Eritrea,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),SWZ,Eswatini,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),ETH,Ethiopia,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),GAB,Gabon,Upper middle income
TSS,Sub-Saharan Africa (IDA & IBRD),GMB,"Gambia, The",Low income
TSS,Sub-Saharan Africa (IDA & IBRD),GHA,Ghana,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),GIN,Guinea,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),GNB,Guinea-Bissau,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),KEN,Kenya,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),LSO,Lesotho,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),LBR,Liberia,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),MDG,Madagascar,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),MWI,Malawi,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),MLI,Mali,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),MRT,Mauritania,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),MUS,Mauritius,Upper middle income
TSS,Sub-Saharan Africa (IDA & IBRD),MOZ,Mozambique,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),NAM,Namibia,Upper middle income
TSS,Sub-Saharan Africa (IDA & IBRD),NER,Niger,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),NGA,Nigeria,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),RWA,Rwanda,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),STP,São Tomé and Príncipe,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),SEN,Senegal,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),SYC,Seychelles,High income
TSS,Sub-Saharan Africa (IDA & IBRD),SLE,Sierra Leone,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),SOM,Somalia,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),ZAF,South Africa,Upper middle income
TSS,Sub-Saharan Africa (IDA & IBRD),SSD,South Sudan,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),SDN,Sudan,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),TZA,Tanzania,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),TGO,Togo,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),UGA,Uganda,Low income
TSS,Sub-Saharan Africa (IDA & IBRD),ZMB,Zambia,Lower middle income
TSS,Sub-Saharan Africa (IDA & IBRD),ZWE,Zimbabwe,Lower middle income
UMC,Upper middle income,ALB,Albania,Upper middle income
UMC,Upper middle income,ARG,Argentina,Upper middle income
UMC,Upper middle income,ARM,Armenia,Upper middle income
UMC,Upper middle income,AZE,Azerbaijan,Upper middle income
UMC,Upper middle income,BLR,Belarus,Upper middle income
UMC,Upper middle income,BLZ,Belize,Upper middle income
UMC,Upper middle income,BIH,Bosnia and Herzegovina,Upper middle income
UMC,Upper middle income,BWA,Botswana,Upper middle income
UMC,Upper middle income,BRA,Brazil,Upper middle income
UMC,Upper middle income,BGR,Bulgaria,Upper middle income
UMC,Upper middle income,CHN,China,Upper middle income
UMC,Upper middle income,COL,Colombia,Upper middle income
UMC,Upper middle income,CRI,Costa Rica,Upper middle income
UMC,Upper middle income,CUB,Cuba,Upper middle income
UMC,Upper middle income,DMA,Dominica,Upper middle income
UMC,Upper middle income,DOM,Dominican Republic,Upper middle income
UMC,Upper middle income,ECU,Ecuador,Upper middle income
UMC,Upper middle income,SLV,El Salvador,Upper middle income
UMC,Upper middle income,GNQ,Equatorial Guinea,Upper middle income
UMC,Upper middle income,FJI,Fiji,Upper middle income
UMC,Upper middle income,GAB,Gabon,Upper middle income
UMC,Upper middle income,GEO,Georgia,Upper middle income
UMC,Upper middle income,GRD,Grenada,Upper middle income
UMC,Upper middle income,GTM,Guatemala,Upper middle income
UMC,Upper middle income,IDN,Indonesia,Upper middle income
UMC,Upper middle income,IRQ,Iraq,Upper middle income
UMC,Upper middle income,JAM,Jamaica,Upper middle income
UMC,Upper middle income,KAZ,Kazakhstan,Upper middle income
UMC,Upper middle income,XKX,Kosovo,Upper middle income
UMC,Upper middle income,LBY,Libya,Upper middle income
UMC,Upper middle income,MYS,Malaysia,Upper middle income
UMC,Upper middle income,MDV,Maldives,Upper middle income
UMC,Upper middle income,MHL,Marshall Islands,Upper middle income
UMC,Upper middle income,MUS,Mauritius,Upper middle income
UMC,Upper middle income,MEX,Mexico,Upper middle income
UMC,Upper middle income,MDA,Moldova,Upper middle income
UMC,Upper middle income,MNE,Montenegro,Upper middle income
UMC,Upper middle income,NAM,Namibia,Upper middle income
UMC,Upper middle income,MKD,North Macedonia,Upper middle income
UMC,Upper middle income,PLW,Palau,Upper middle income
UMC,Upper middle income,PRY,Paraguay,Upper middle income
UMC,Upper middle income,PER,Peru,Upper middle income
UMC,Upper middle income,RUS,Russian Federation,Upper middle income
UMC,Upper middle income,SRB,Serbia,Upper middle income
UMC,Upper middle income,ZAF,South Africa,Upper middle income
UMC,Upper middle income,LCA,St. Lucia,Upper middle income
UMC,Upper middle income,VCT,St. Vincent and the Grenadines,Upper middle income
UMC,Upper middle income,SUR,Suriname,Upper middle income
UMC,Upper middle income,THA,Thailand,Upper middle income
UMC,Upper middle income,TON,Tonga,Upper middle income
UMC,Upper middle income,TUR,Türkiye,Upper middle income
UMC,Upper middle income,TKM,Turkmenistan,Upper middle income
UMC,Upper middle income,TUV,Tuvalu,Upper middle income
UMC,Upper middle income,PSE,West Bank and Gaza,Upper middle income
WLD,World,AFG,Afghanistan,Low income
WLD,World,ALB,Albania,Upper middle income
WLD,World,DZA,Algeria,Lower middle income
WLD,World,ASM,American Samoa,High income
WLD,World,AND,Andorra,High income
WLD,World,AGO,Angola,Lower middle income
WLD,World,ATG,Antigua and Barbuda,High income
WLD,World,ARG,Argentina,Upper middle income
WLD,World,ARM,Armenia,Upper middle income
WLD,World,ABW,Aruba,High income
WLD,World,AUS,Australia,High income
WLD,World,AUT,Austria,High income
WLD,World,AZE,Azerbaijan,Upper middle income
WLD,World,BHS,"Bahamas, The",High income
WLD,World,BHR,Bahrain,High income
WLD,World,BGD,Bangladesh,Lower middle income
WLD,World,BRB,Barbados,High income
WLD,World,BLR,Belarus,Upper middle income
WLD,World,BEL,Belgium,High income
WLD,World,BLZ,Belize,Upper middle income
WLD,World,BEN,Benin,Lower middle income
WLD,World,BMU,Bermuda,High income
WLD,World,BTN,Bhutan,Lower middle income
WLD,World,BOL,Bolivia,Lower middle income
